CircFlow,FRate,FDensity,SMSpeed,BDepth,BSize,MVis,FPress,DPPress,CPress,FIn,FOut,MRFlow,ActiveGL,ATVolume,RoPen,WoBit,HLoad,WBoPress,BTBR,MPS1,MPS2,MPS3,AMTD,ATMPV,ATMYP,STP,WellDepth
0.9618309,-2.981132,74.22935,0,12659.74,12.25,9.405478,8223.48,1581.238,0,0.9531159,2.981132,-2.028016,26.40414,225.4869,201.4361,15118.21,336739.4,6904.01,12659.74,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.74
0.9620035,-2.981589,74.21609,-0.06827731,12659.76,12.25,9.403656,8223.483,1580.077,0,0.9531205,2.981589,-2.028469,26.47777,225.5605,194.828,15100.69,336817.6,6903.515,12659.76,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.76
0.9617926,-2.982012,74.2049,-0.08192779,12659.78,12.25,9.402116,8223.485,1579.094,0,0.9531171,2.982012,-2.028895,26.53994,225.6227,189.7049,15344.72,336592.5,6903.088,12659.78,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.78
0.9613789,-2.982292,74.19252,-0.09723504,12659.81,12.25,9.400414,8223.487,1578.041,0,0.9531094,2.982292,-2.029182,26.60865,225.6914,184.9848,15658.29,336300.3,6902.606,12659.81,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.81
0.9608051,-2.982434,74.18043,-0.1123782,12659.82,12.25,9.398752,8223.489,1577.066,0,0.9530982,2.982434,-2.029336,26.67573,225.7585,181.2875,16279.8,335699.9,6902.131,12659.82,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.82
0.9601229,-2.982461,74.16805,-0.1281142,12659.85,12.25,9.397049,8223.491,1576.144,0,0.9530854,2.982461,-2.029376,26.74444,225.8272,178.7468,16934.62,335067.1,6901.63,12659.85,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.85
0.9593645,-2.982307,74.15654,-0.142519,12659.87,12.25,9.395468,8223.493,1575.364,0,0.9530706,2.982307,-2.029237,26.80825,225.891,177.4834,17764.16,334223,6901.162,12659.87,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.87
0.9583676,-2.982131,74.14355,-0.1597636,12659.89,12.25,9.393682,8223.496,1574.595,0,0.9530513,2.982131,-2.02908,26.88024,225.963,177.302,18871.17,333174.9,6900.618,12659.89,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.89
0.957319,-2.981785,74.13115,-0.1760058,12659.91,12.25,9.391977,8223.497,1573.98,0,0.9530308,2.981785,-2.028754,26.94895,226.0317,178.3455,20171.46,331897.5,6900.094,12659.91,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.91
0.9561814,-2.981317,74.11905,-0.1763989,12659.93,12.25,9.390314,8223.5,1573.509,0,0.9530084,2.981317,-2.028308,27.01603,226.0988,180.3911,21375.38,330704.8,6899.571,12659.93,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.93
0.9549801,-2.9807,74.10575,-0.1755402,12659.95,12.25,9.388486,8223.502,1573.141,0,0.9529846,2.9807,-2.027715,27.08965,226.1724,183.5656,22723.63,329218.4,6898.992,12659.95,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.95
0.9539728,-2.980099,74.09453,-0.1753145,12659.97,12.25,9.386944,8223.504,1572.953,0,0.9529644,2.980099,-2.027135,27.15183,226.2346,187.0173,23917.1,328184.7,6898.496,12659.97,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12659.97
0.952894,-2.979349,74.08122,-0.1749214,12660,12.25,9.385116,8223.507,1572.866,0,0.952943,2.979349,-2.026406,27.22545,226.3082,191.7285,25232.44,326725.3,6897.907,12660,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660
0.9517872,-2.978498,74.06733,-0.1749844,12660.02,12.25,9.383206,8223.509,1572.923,0,0.9529208,2.978498,-2.025577,27.30235,226.3851,197.4107,26627.29,325338.8,6897.289,12660.02,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.02
0.95114,-2.977762,74.05492,0,12660.05,12.25,9.3815,8223.512,1573.094,0,0.9529057,2.977762,-2.024856,27.37106,226.4538,202.6939,26829.82,325055.9,6896.736,12660.05,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.05
0.9516042,-2.978026,74.04192,0,12660.07,12.25,9.379714,8223.514,1573.309,0,0.952913,2.978026,-2.025113,27.44305,226.5258,209.364,26328.51,325692.8,6896.175,12660.07,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.07
0.952242,-2.976823,74.0304,0,12660.09,12.25,9.378131,8223.517,1573.437,0,0.952925,2.976823,-2.023898,27.50686,226.5896,215.8163,25651.96,326247.8,6895.684,12660.09,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.09
0.9530483,-2.976654,74.01712,0,12660.12,12.25,9.376305,8223.52,1573.493,0,0.9529409,2.976654,-2.023713,27.58048,226.6633,222.9284,24981.29,326925.4,6895.139,12660.12,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.12
0.9538404,-2.976598,74.00414,0,12660.15,12.25,9.37452,8223.521,1573.445,0,0.9529566,2.976598,-2.023642,27.65247,226.7352,229.0482,24398.6,327655.2,6894.619,12660.15,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.15
0.9545637,-2.976803,73.99175,0,12660.17,12.25,9.372818,8223.524,1573.308,0,0.952971,2.976803,-2.023832,27.72118,226.804,233.5706,23692.25,328371.8,6894.13,12660.17,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.17
0.9552662,-2.977044,73.97966,0,12660.2,12.25,9.371155,8223.527,1573.09,0,0.952985,2.977044,-2.024059,27.78826,226.871,236.8849,22988.5,328940.3,6893.663,12660.2,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.2
0.9559924,-2.977401,73.96648,0,12660.23,12.25,9.369344,8223.53,1572.76,0,0.9529994,2.977401,-2.024402,27.86139,226.9442,239.0782,22264.65,329673.3,6893.16,12660.23,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.23
0.9566516,-2.977707,73.9544,0,12660.26,12.25,9.367682,8223.533,1572.376,0,0.9530126,2.977707,-2.024694,27.92847,227.0112,239.9341,21694.42,330399.6,6892.704,12660.26,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.26
0.9572723,-2.978225,73.94202,0,12660.29,12.25,9.365981,8223.536,1571.905,0,0.9530249,2.978225,-2.0252,27.99718,227.08,239.7212,20959.64,331144.2,6892.236,12660.29,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.29
0.9578242,-2.978586,73.93082,0,12660.31,12.25,9.364441,8223.538,1571.407,0,0.9530091,2.978586,-2.025577,28.05936,227.1421,238.6257,20373.06,331738.6,6891.866,12660.31,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.31
0.9584553,-2.979147,73.91756,0,12660.34,12.25,9.362617,8223.541,1570.754,0,0.9530485,2.979147,-2.026099,28.13298,227.2158,236.4141,19660.63,332462.4,6891.327,12660.34,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.34
0.959045,-2.97972,73.9043,0,12660.37,12.25,9.360794,8223.544,1570.016,0,0.9530602,2.97972,-2.02666,28.2066,227.2894,233.2441,18939.55,333193.8,6890.835,12660.37,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.37
0.959524,-2.980276,73.8931,0,12660.4,12.25,9.359255,8223.547,1569.333,0,0.9530699,2.980276,-2.027206,28.26877,227.3515,229.8415,18244.75,333756,6890.419,12660.4,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.4
0.960051,-2.980864,73.87983,0,12660.42,12.25,9.357431,8223.55,1568.459,0,0.9530804,2.980864,-2.027784,28.3424,227.4252,225.1969,17547.15,334466.7,6889.928,12660.42,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.42
0.9605108,-2.981392,73.86775,0,12660.45,12.25,9.35577,8223.552,1567.604,0,0.9530895,2.981392,-2.028303,28.40948,227.4922,220.2771,16970.04,335191.8,6889.479,12660.45,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.45
0.9609418,-2.981939,73.85537,0,12660.48,12.25,9.354068,8223.555,1566.674,0,0.9530982,2.981939,-2.028841,28.47819,227.561,214.8656,16302.15,335737.1,6889.021,12660.48,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.48
0.9613708,-2.982429,73.8424,0,12660.5,12.25,9.352285,8223.558,1565.644,0,0.9531067,2.982429,-2.029322,28.55018,227.6329,208.5975,15752.72,336428.9,6888.54,12660.5,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.5
0.9617417,-2.983012,73.83002,0,12660.52,12.25,9.350583,8223.56,1564.613,0,0.9531142,2.983012,-2.029898,28.61889,227.7017,202.3859,15120.28,337071.1,6888.075,12660.52,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.52
0.9619751,-2.984324,73.81792,-0.06465971,12660.55,12.25,9.348921,8223.563,1563.558,0,0.9531184,2.984324,-2.031205,28.68597,227.7688,196.0945,14948.64,337299.8,6887.626,12660.55,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.55
0.9618104,-2.983922,73.80553,-0.07972595,12660.57,12.25,9.347219,8223.564,1562.479,0,0.9531174,2.983922,-2.030804,28.75468,227.8375,190.4301,15222.25,337047.2,6887.154,12660.57,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.57
0.961385,-2.984176,73.79226,-0.09571861,12660.59,12.25,9.345393,8223.566,1561.35,0,0.9531094,2.984176,-2.031067,28.82831,227.9111,185.2417,15558.19,336710.2,6886.642,12660.59,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.59
0.9608328,-2.984409,73.78016,-0.1112281,12660.62,12.25,9.34373,8223.569,1560.376,0,0.953099,2.984409,-2.03131,28.89539,227.9782,181.4542,16042.71,336121.7,6886.164,12660.62,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.62
0.960158,-2.984406,73.76776,-0.1269486,12660.63,12.25,9.342026,8223.57,1559.449,0,0.953086,2.984406,-2.03132,28.9641,228.0469,178.8112,16834.3,335501,6885.668,12660.63,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.63
0.9592776,-2.984393,73.75476,-0.1436299,12660.66,12.25,9.34024,8223.573,1558.574,0,0.9530689,2.984393,-2.031324,29.03609,228.1189,177.3485,17731.31,334627.3,6885.135,12660.66,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.66
0.9583457,-2.9842,73.74235,-0.1597361,12660.67,12.25,9.338534,8223.575,1557.845,0,0.9530509,2.9842,-2.031149,29.1048,228.1876,177.255,18866.91,333514.3,6884.622,12660.67,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.67
0.9572839,-2.983877,73.73023,-0.1755971,12660.7,12.25,9.336869,8223.577,1557.247,0,0.95303,2.983877,-2.030847,29.17188,228.2547,178.313,19992.16,332411.4,6884.108,12660.7,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.7
0.9561651,-2.983452,73.71781,-0.176219,12660.72,12.25,9.335162,8223.579,1556.766,0,0.9530081,2.983452,-2.030444,29.2406,228.3234,180.4153,21375.13,331040,6883.578,12660.72,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.72
0.9550086,-2.983846,73.70569,-0.1757211,12660.74,12.25,9.333496,8223.581,1556.426,0,0.9529847,2.983846,-2.030862,29.30768,228.3905,183.3938,22564.79,329861,6883.054,12660.74,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.74
0.9539623,-2.982312,73.69326,-0.1751355,12660.76,12.25,9.331789,8223.583,1556.219,0,0.9529642,2.982312,-2.029347,29.37639,228.4592,187.1498,23921.32,328515.4,6882.506,12660.76,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.76
0.9528678,-2.981526,73.67995,-0.1722683,12660.78,12.25,9.32996,8223.586,1556.134,0,0.9529424,2.981526,-2.028583,29.45002,228.5328,191.9345,25194.98,327209.6,6881.919,12660.78,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.78
0.9519759,-2.980947,73.6687,-0.1749308,12660.8,12.25,9.328415,8223.588,1556.174,0,0.9529245,2.980947,-2.028022,29.51219,228.595,196.5622,26410.34,326048.9,6881.419,12660.8,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.8
0.9511292,-2.980166,73.65538,0,12660.83,12.25,9.326586,8223.591,1556.34,0,0.9529061,2.980166,-2.02726,29.58581,228.6686,202.2781,26840.38,325378.6,6880.828,12660.83,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.83
0.9514159,-2.979571,73.64325,0,12660.85,12.25,9.324919,8223.593,1556.548,0,0.9529092,2.979571,-2.026661,29.65289,228.7357,208.3235,26310.92,326042.8,6880.297,12660.85,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.85
0.9521041,-2.979185,73.63083,0,12660.88,12.25,9.323213,8223.596,1556.706,0,0.9529222,2.979185,-2.026263,29.7216,228.8044,215.2763,25663.63,326569.5,6879.771,12660.88,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.88
0.9529154,-2.978912,73.61782,0,12660.9,12.25,9.321425,8223.598,1556.778,0,0.9529383,2.978912,-2.025973,29.79359,228.8764,222.5422,25099.25,327276.7,6879.235,12660.9,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.9
0.9537103,-2.978885,73.60452,0,12660.93,12.25,9.319598,8223.601,1556.748,0,0.952954,2.978885,-2.025931,29.86721,228.95,228.8616,24410.58,327976.6,6878.698,12660.93,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.93
0.9544061,-2.979926,73.5933,0,12660.96,12.25,9.318056,8223.604,1556.641,0,0.9529678,2.979926,-2.026958,29.92938,229.0122,233.2921,23719.37,328550.1,6878.258,12660.96,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.96
0.955198,-2.979269,73.57913,0,12660.99,12.25,9.316109,8223.606,1556.403,0,0.9529836,2.979269,-2.026285,30.00792,229.0907,237.2868,22998.54,329409.6,6877.7,12660.99,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12660.99
0.9558383,-2.979478,73.56762,0,12661.01,12.25,9.314527,8223.608,1556.128,0,0.9529963,2.979478,-2.026482,30.07172,229.1545,239.3345,22414.7,330002.7,6877.26,12661.01,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.01
0.9565456,-2.979853,73.55463,0,12661.04,12.25,9.312742,8223.611,1555.731,0,0.9530104,2.979853,-2.026843,30.14371,229.2265,240.4574,21695.76,330732,6876.765,12661.04,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.04
0.9571837,-2.980335,73.54224,0,12661.07,12.25,9.31104,8223.615,1555.271,0,0.9530231,2.980335,-2.027312,30.21243,229.2952,240.3523,20958.25,331479.4,6876.295,12661.07,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.07
0.9578807,-2.980783,73.52837,0,12661.1,12.25,9.309134,8223.618,1554.665,0,0.953037,2.980783,-2.027746,30.28932,229.3721,239.013,20238.85,332209.8,6875.777,12661.1,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.1
0.95846,-2.98134,73.51598,0,12661.13,12.25,9.30743,8223.621,1554.047,0,0.9530486,2.98134,-2.028291,30.35804,229.4408,236.849,19507.94,332950.4,6875.313,12661.13,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.13
0.9590148,-2.981843,73.50388,0,12661.16,12.25,9.305768,8223.624,1553.375,0,0.9530597,2.981843,-2.028783,30.42511,229.5079,233.8741,18801.26,333522.6,6874.864,12661.16,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.16
0.9595357,-2.982305,73.49149,0,12661.18,12.25,9.304065,8223.626,1552.622,0,0.95307,2.982305,-2.029235,30.49383,229.5766,230.1439,18230.94,334246.6,6874.405,12661.18,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.18
0.9600344,-2.982891,73.47939,0,12661.21,12.25,9.302402,8223.629,1551.826,0,0.9530799,2.982891,-2.029811,30.56091,229.6437,225.7585,17545.1,334941.8,6873.954,12661.21,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.21
0.960525,-2.983463,73.46611,0,12661.24,12.25,9.300578,8223.632,1550.889,0,0.9530898,2.983463,-2.030373,30.63453,229.7173,220.4278,16858.94,335638.4,6873.46,12661.24,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.24
0.9609208,-2.983971,73.45401,0,12661.26,12.25,9.298915,8223.634,1549.969,0,0.9530538,2.983971,-2.030917,30.70161,229.7844,214.9287,16322.22,336183.5,6873.061,12661.26,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.26
0.9613587,-2.984509,73.44162,0,12661.29,12.25,9.297212,8223.637,1548.998,0,0.9531065,2.984509,-2.031402,30.77032,229.8531,209.0179,15639.71,336876.8,6872.548,12661.29,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.29
0.9617599,-2.985063,73.42834,0,12661.31,12.25,9.295386,8223.64,1547.892,0,0.9531145,2.985063,-2.031949,30.84395,229.9267,202.2808,15006.6,337520.3,6872.053,12661.31,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.31
0.9619608,-2.98558,73.41534,-0.06725642,12661.34,12.25,9.293602,8223.642,1546.764,0,0.9531197,2.98558,-2.032461,30.91594,229.9987,195.5575,14910.36,337676.3,6871.564,12661.34,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.34
0.9617187,-2.986006,73.40205,-0.0834275,12661.36,12.25,9.291776,8223.645,1545.607,0,0.9531158,2.986006,-2.032891,30.98956,230.0723,189.5931,15118,337335.1,6871.06,12661.36,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.36
0.9612607,-2.986304,73.38905,-0.09946207,12661.38,12.25,9.289989,8223.646,1544.516,0,0.9531071,2.986304,-2.033197,31.06154,230.1443,184.581,15664.93,336966.7,6870.557,12661.38,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.38
0.9606305,-2.986469,73.37576,-0.1161307,12661.41,12.25,9.288163,8223.648,1543.466,0,0.9530951,2.986469,-2.033374,31.13517,230.2179,180.8214,16263.04,336391.8,6870.034,12661.41,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.41
0.9598454,-2.986579,73.36275,-0.1326595,12661.43,12.25,9.286376,8223.651,1542.527,0,0.9530799,2.986579,-2.033499,31.20716,230.2899,178.4275,17037.94,335640.1,6869.504,12661.43,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.43
0.9589303,-2.986488,73.34943,-0.149793,12661.45,12.25,9.284547,8223.653,1541.672,0,0.9530623,2.986488,-2.033426,31.28078,230.3636,177.4759,18024.14,334532.5,6868.957,12661.45,99.04626,99.04626,59.66036,78.54546,10.00023,20.00021,13798.08,12661.45
0.9578703,-2.986263,73.33642,-0.1667252,12661.47,12.25,9.282759,8223.655,1540.959,0,0.9530414,2.986263,-2.033222,31.35277,230.4355,177.8985,19318.71,333407.3,6868.412,12661.47,99.04626,99.04626,59.66036,78.54546,10.00024,20.00021,13798.08,12661.47
0.9567063,-2.985839,73.3231,-0.1766608,12661.5,12.25,9.28093,8223.657,1540.37,0,0.9530188,2.985839,-2.032821,31.42639,230.5092,179.6289,20662.7,332082.5,6867.844,12661.5,99.04626,99.04626,59.66036,78.54546,10.00024,20.00021,13798.08,12661.5
0.9555412,-2.98546,73.31095,-0.1758408,12661.52,12.25,9.279262,8223.66,1539.969,0,0.9529956,2.98546,-2.032465,31.49347,230.5762,182.2394,21859.62,330747,6867.318,12661.52,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.52
0.9543886,-2.98488,73.29762,-0.1752798,12661.54,12.25,9.277431,8223.662,1539.683,0,0.9529727,2.98488,-2.031908,31.56709,230.6499,185.9459,23352.24,329415.1,6866.733,12661.54,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.54
0.9532468,-2.985172,73.28458,-0.1750495,12661.56,12.25,9.27564,8223.664,1539.546,0,0.9529498,2.985172,-2.032222,31.63908,230.7219,190.4997,24645.77,328133.4,6866.164,12661.56,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.56
0.9521559,-2.983402,73.27036,-0.174954,12661.59,12.25,9.273687,8223.667,1539.555,0,0.9529281,2.983402,-2.030474,31.71761,230.8004,196.0937,26081.39,326710.8,6865.527,12661.59,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.59
0.9512458,-2.98271,73.25732,0,12661.61,12.25,9.271897,8223.669,1539.697,0,0.9529181,2.98271,-2.029792,31.7896,230.8724,201.8138,26764.84,325909.2,6865.002,12661.61,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.61
0.9515058,-2.982107,73.24399,0,12661.64,12.25,9.270066,8223.672,1539.911,0,0.9529109,2.982107,-2.029196,31.86322,230.946,208.2183,26111.14,326576.4,6864.357,12661.64,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.64
0.9522518,-2.981711,73.23066,0,12661.67,12.25,9.268236,8223.675,1540.066,0,0.9529251,2.981711,-2.028786,31.93684,231.0196,215.6632,25463.39,327236,6863.789,12661.67,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.67
0.952999,-2.981464,73.21852,0,12661.69,12.25,9.266569,8223.677,1540.118,0,0.9529399,2.981464,-2.028524,32.00392,231.0867,222.4147,24898.21,327811.8,6863.287,12661.69,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.69
0.9537997,-2.981419,73.20521,0,12661.72,12.25,9.26474,8223.68,1540.076,0,0.9529557,2.981419,-2.028463,32.07755,231.1603,228.7007,24209.02,328512.3,6862.744,12661.72,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.72
0.9545277,-2.981562,73.19308,0,12661.74,12.25,9.263075,8223.683,1539.947,0,0.9529703,2.981562,-2.028592,32.14463,231.2274,233.3924,23517.31,329214.2,6862.257,12661.74,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.74
0.9552831,-2.981761,73.17978,0,12661.77,12.25,9.261248,8223.686,1539.709,0,0.9529853,2.981761,-2.028775,32.21825,231.301,237.0228,22796.1,329946.4,6861.732,12661.77,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.77
0.9560674,-2.982005,73.16589,0,12661.8,12.25,9.259339,8223.688,1539.356,0,0.9530009,2.982005,-2.029004,32.29514,231.3779,239.3378,22081.72,330672.1,6861.195,12661.8,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.8
0.9567204,-2.982414,73.15347,0,12661.83,12.25,9.257634,8223.691,1538.954,0,0.9530139,2.982414,-2.0294,32.36386,231.4466,240.0984,21345.74,331418.2,6860.714,12661.83,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.83
0.9573613,-2.982793,73.14136,0,12661.86,12.25,9.25597,8223.694,1538.484,0,0.9530267,2.982793,-2.029766,32.43094,231.5137,239.7739,20625.01,332001.1,6860.254,12661.86,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.86
0.9579595,-2.983174,73.12895,0,12661.89,12.25,9.254266,8223.697,1537.928,0,0.9530385,2.983174,-2.030136,32.49965,231.5824,238.4401,20037.18,332746.3,6859.783,12661.89,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.89
0.9585886,-2.984603,73.11595,0,12661.92,12.25,9.25248,8223.7,1537.265,0,0.9530504,2.984603,-2.031553,32.57164,231.6544,235.9921,19323.34,333470.5,6859.297,12661.92,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.92
0.9591259,-2.984225,73.10355,0,12661.94,12.25,9.250775,8223.703,1536.567,0,0.9530619,2.984225,-2.031163,32.64035,231.7231,232.8695,18601.75,334201.9,6858.822,12661.94,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.94
0.959684,-2.984772,73.09025,0,12661.97,12.25,9.24895,8223.706,1535.744,0,0.953073,2.984772,-2.031699,32.71398,231.7968,228.6931,17891.43,334922.8,6858.323,12661.97,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12661.97
0.9602375,-2.98529,73.07636,0,12662,12.25,9.247042,8223.708,1534.806,0,0.953084,2.98529,-2.032206,32.79087,231.8737,223.4416,17210.47,335614.7,6857.803,12662,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662
0.9607239,-2.985853,73.06306,0,12662.03,12.25,9.245215,8223.711,1533.842,0,0.9530937,2.985853,-2.032759,32.86449,231.9473,217.8417,16529.69,336306,6857.304,12662.03,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.03
0.9611399,-2.986421,73.05095,0,12662.06,12.25,9.243551,8223.714,1532.909,0,0.9531021,2.986421,-2.033319,32.93158,232.0144,212.1499,15837.84,336876.4,6856.847,12662.06,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.06
0.9615601,-2.986972,73.03765,0,12662.08,12.25,9.241724,8223.717,1531.831,0,0.9531105,2.986972,-2.033861,33.0052,232.088,205.5883,15195.4,337533.3,6856.346,12662.08,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.08
0.9619157,-2.987459,73.02554,-0.05760761,12662.1,12.25,9.240061,8223.719,1530.802,0,0.9531177,2.987459,-2.034342,33.07228,232.1551,199.1424,14753.54,338154.3,6855.888,12662.1,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.1
0.9618983,-2.987986,73.01134,-0.07471822,12662.13,12.25,9.238111,8223.722,1529.561,0,0.9531189,2.987986,-2.034867,33.15081,232.2336,192.2655,14897.94,338033.9,6855.347,12662.13,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.13
0.9615692,-2.988326,72.99922,-0.08953471,12662.15,12.25,9.236445,8223.724,1528.517,0,0.9531128,2.988326,-2.035213,33.21789,232.3007,187.0235,15276.66,337676,6854.88,12662.15,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.15
0.9610436,-2.988521,72.98591,-0.1060593,12662.17,12.25,9.234617,8223.726,1527.423,0,0.9531029,2.988521,-2.035418,33.29151,232.3743,182.4909,15757.47,337218.3,6854.356,12662.17,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.17
0.960385,-2.988715,72.97377,-0.1213297,12662.2,12.25,9.232951,8223.729,1526.491,0,0.9530902,2.988715,-2.035625,33.35859,232.4414,179.4501,16328.59,336521,6853.871,12662.2,99.04626,99.04626,59.66036,78.54546,10.00024,20.00022,13798.08,12662.2
